cycle,pc,target,jump_double_b_predictor,jump_streak,is_taken
35795,2147494668,2147494628,2,1,1
35805,2147494656,2147494660,1,0,0
35806,2147494660,2147494664,0,-1,0
35808,2147494668,2147494628,1,0,1
35809,2147494668,2147494628,2,1,1
35819,2147494656,2147494660,1,0,0
35820,2147494660,2147494664,0,-1,0
35822,2147494668,2147494628,1,0,1
35823,2147494668,2147494628,2,1,1
35833,2147494656,2147494660,1,0,0
35834,2147494660,2147494664,0,-1,0
35836,2147494668,2147494628,1,0,1
35837,2147494668,2147494628,2,1,1
35847,2147494656,2147494660,1,0,0
35848,2147494660,2147494664,0,-1,0
35850,2147494668,2147494628,1,0,1
35851,2147494668,2147494628,2,1,1
35861,2147494656,2147494660,1,0,0
35862,2147494660,2147494664,0,-1,0
35864,2147494668,2147494628,1,0,1
35865,2147494668,2147494628,2,1,1
35875,2147494656,2147494660,1,0,0
35876,2147494660,2147494664,0,-1,0
35878,2147494668,2147494628,1,0,1
35879,2147494668,2147494628,2,1,1
35889,2147494656,2147494660,1,0,0
35890,2147494660,2147494664,0,-1,0
35892,2147494668,2147494628,1,0,1
35893,2147494668,2147494628,2,1,1
35903,2147494656,2147494660,1,0,0
35904,2147494660,2147494664,0,-1,0
35906,2147494668,2147494628,1,0,1
35907,2147494668,2147494628,2,1,1
35917,2147494656,2147494660,1,0,0
35918,2147494660,2147494664,0,-1,0
35920,2147494668,2147494628,1,0,1
35921,2147494668,2147494628,2,1,1
35931,2147494656,2147494660,1,0,0
35932,2147494660,2147494664,0,-1,0
35934,2147494668,2147494628,1,0,1
35935,2147494668,2147494628,2,1,1
35945,2147494656,2147494660,1,0,0
35946,2147494660,2147494664,0,-1,0
35948,2147494668,2147494628,1,0,1
35949,2147494668,2147494628,2,1,1
35959,2147494656,2147494660,1,0,0
35960,2147494660,2147494664,0,-1,0
35962,2147494668,2147494628,1,0,1
35963,2147494668,2147494628,2,1,1
35973,2147494656,2147494660,1,0,0
35974,2147494660,2147494664,0,-1,0
35976,2147494668,2147494628,1,0,1
35977,2147494668,2147494628,2,1,1
35987,2147494656,2147494660,1,0,0
35988,2147494660,2147494664,0,-1,0
35990,2147494668,2147494628,1,0,1
35991,2147494668,2147494628,2,1,1
36001,2147494656,2147494660,1,0,0
36002,2147494660,2147494664,0,-1,0
36004,2147494668,2147494628,1,0,1
36005,2147494668,2147494628,2,1,1
36015,2147494656,2147494660,1,0,0
36016,2147494660,2147494664,0,-1,0
36018,2147494668,2147494628,1,0,1
36019,2147494668,2147494628,2,1,1
36029,2147494656,2147494660,1,0,0
36030,2147494660,2147494664,0,-1,0
36032,2147494668,2147494628,1,0,1
36033,2147494668,2147494628,2,1,1
36043,2147494656,2147494660,1,0,0
36044,2147494660,2147494664,0,-1,0
36046,2147494668,2147494628,1,0,1
36047,2147494668,2147494628,2,1,1
36057,2147494656,2147494660,1,0,0
36058,2147494660,2147494664,0,-1,0
36060,2147494668,2147494628,1,0,1
36061,2147494668,2147494628,2,1,1
36071,2147494656,2147494660,1,0,0
36072,2147494660,2147494664,0,-1,0
36074,2147494668,2147494628,1,0,1
36075,2147494668,2147494628,2,1,1
36085,2147494656,2147494660,1,0,0
36086,2147494660,2147494664,0,-1,0
36088,2147494668,2147494628,1,0,1
36089,2147494668,2147494628,2,1,1
36099,2147494656,2147494660,1,0,0
36100,2147494660,2147494664,0,-1,0
36102,2147494668,2147494628,1,0,1
36103,2147494668,2147494628,2,1,1
36113,2147494656,2147494660,1,0,0
36114,2147494660,2147494664,0,-1,0
36116,2147494668,2147494628,1,0,1
36117,2147494668,2147494628,2,1,1
36127,2147494656,2147494660,1,0,0
36128,2147494660,2147494664,0,-1,0
36130,2147494668,2147494628,1,0,1
36131,2147494668,2147494628,2,1,1
36141,2147494656,2147494660,1,0,0
36142,2147494660,2147494664,0,-1,0
36144,2147494668,2147494628,1,0,1
36145,2147494668,2147494628,2,1,1
36155,2147494656,2147494660,1,0,0
36156,2147494660,2147494664,0,-1,0
36158,2147494668,2147494628,1,0,1
36159,2147494668,2147494628,2,1,1
36169,2147494656,2147494660,1,0,0
36170,2147494660,2147494664,0,-1,0
36172,2147494668,2147494628,1,0,1
36173,2147494668,2147494628,2,1,1
36183,2147494656,2147494660,1,0,0
36184,2147494660,2147494664,0,-1,0
36186,2147494668,2147494628,1,0,1
36187,2147494668,2147494628,2,1,1
36197,2147494656,2147494660,1,0,0
36198,2147494660,2147494664,0,-1,0
36200,2147494668,2147494628,1,0,1
36201,2147494668,2147494628,2,1,1
36211,2147494656,2147494660,1,0,0
36212,2147494660,2147494664,0,-1,0
36214,2147494668,2147494628,1,0,1
36215,2147494668,2147494628,2,1,1
36225,2147494656,2147494660,1,0,0
36226,2147494660,2147494664,0,-1,0
36228,2147494668,2147494628,1,0,1
36229,2147494668,2147494628,2,1,1
36239,2147494656,2147494660,1,0,0
36240,2147494660,2147494664,0,-1,0
36242,2147494668,2147494628,1,0,1
36243,2147494668,2147494628,2,1,1
36253,2147494656,2147494660,1,0,0
36254,2147494660,2147494664,0,-1,0
36256,2147494668,2147494628,1,0,1
36257,2147494668,2147494628,2,1,1
36267,2147494656,2147494660,1,0,0
36268,2147494660,2147494664,0,-1,0
36270,2147494668,2147494628,1,0,1
36271,2147494668,2147494628,2,1,1
36281,2147494656,2147494660,1,0,0
36282,2147494660,2147494664,0,-1,0
36284,2147494668,2147494628,1,0,1
36285,2147494668,2147494628,2,1,1
36295,2147494656,2147494660,1,0,0
36296,2147494660,2147494664,0,-1,0
36298,2147494668,2147494628,1,0,1
36299,2147494668,2147494628,2,1,1
36309,2147494656,2147494660,1,0,0
36310,2147494660,2147494664,0,-1,0
36312,2147494668,2147494628,1,0,1
36313,2147494668,2147494628,2,1,1
36323,2147494656,2147494660,1,0,0
36324,2147494660,2147494664,0,-1,0
36326,2147494668,2147494628,1,0,1
36327,2147494668,2147494628,2,1,1
36337,2147494656,2147494660,1,0,0
36338,2147494660,2147494664,0,-1,0
36340,2147494668,2147494628,1,0,1
36341,2147494668,2147494628,2,1,1
36351,2147494656,2147494660,1,0,0
36352,2147494660,2147494664,0,-1,0
36354,2147494668,2147494628,1,0,1
36355,2147494668,2147494628,2,1,1
36365,2147494656,2147494660,1,0,0
36366,2147494660,2147494664,0,-1,0
36368,2147494668,2147494628,1,0,1
36369,2147494668,2147494628,2,1,1
36379,2147494656,2147494660,1,0,0
36380,2147494660,2147494664,0,-1,0
36382,2147494668,2147494628,1,0,1
36383,2147494668,2147494628,2,1,1
36393,2147494656,2147494660,1,0,0
36394,2147494660,2147494664,0,-1,0
36396,2147494668,2147494628,1,0,1
36397,2147494668,2147494628,2,1,1
36407,2147494656,2147494660,1,0,0
36408,2147494660,2147494664,0,-1,0
36410,2147494668,2147494628,1,0,1
36411,2147494668,2147494628,2,1,1
36421,2147494656,2147494660,1,0,0
36422,2147494660,2147494664,0,-1,0
36424,2147494668,2147494628,1,0,1
36425,2147494668,2147494628,2,1,1
36435,2147494656,2147494660,1,0,0
36436,2147494660,2147494664,0,-1,0
36438,2147494668,2147494628,1,0,1
36439,2147494668,2147494628,2,1,1
36449,2147494656,2147494660,1,0,0
36450,2147494660,2147494664,0,-1,0
36452,2147494668,2147494628,1,0,1
36453,2147494668,2147494628,2,1,1
36463,2147494656,2147494660,1,0,0
36464,2147494660,2147494664,0,-1,0
36466,2147494668,2147494628,1,0,1
36467,2147494668,2147494628,2,1,1
36477,2147494656,2147494660,1,0,0
36478,2147494660,2147494664,0,-1,0
36480,2147494668,2147494628,1,0,1
36481,2147494668,2147494628,2,1,1
36491,2147494656,2147494660,1,0,0
36492,2147494660,2147494664,0,-1,0
36494,2147494668,2147494628,1,0,1
36495,2147494668,2147494628,2,1,1
36505,2147494656,2147494660,1,0,0
36506,2147494660,2147494664,0,-1,0
36508,2147494668,2147494628,1,0,1
36509,2147494668,2147494628,2,1,1
36519,2147494656,2147494660,1,0,0
36520,2147494660,2147494664,0,-1,0
36522,2147494668,2147494628,1,0,1
36523,2147494668,2147494628,2,1,1
36533,2147494656,2147494660,1,0,0
36534,2147494660,2147494664,0,-1,0
36536,2147494668,2147494628,1,0,1
36537,2147494668,2147494628,2,1,1
36547,2147494656,2147494660,1,0,0
36548,2147494660,2147494664,0,-1,0
36550,2147494668,2147494628,1,0,1
36551,2147494668,2147494628,2,1,1
36561,2147494656,2147494660,1,0,0
36562,2147494660,2147494664,0,-1,0
36564,2147494668,2147494628,1,0,1
36565,2147494668,2147494628,2,1,1
36575,2147494656,2147494660,1,0,0
36576,2147494660,2147494664,0,-1,0
36578,2147494668,2147494628,1,0,1
36579,2147494668,2147494628,2,1,1
36589,2147494656,2147494660,1,0,0
36590,2147494660,2147494664,0,-1,0
36592,2147494668,2147494628,1,0,1
36593,2147494668,2147494628,2,1,1
36603,2147494656,2147494660,1,0,0
36604,2147494660,2147494664,0,-1,0
36606,2147494668,2147494628,1,0,1
36607,2147494668,2147494628,2,1,1
36617,2147494656,2147494660,1,0,0
36618,2147494660,2147494664,0,-1,0
36620,2147494668,2147494628,1,0,1
36621,2147494668,2147494628,2,1,1
36631,2147494656,2147494660,1,0,0
36632,2147494660,2147494664,0,-1,0
36634,2147494668,2147494628,1,0,1
36635,2147494668,2147494628,2,1,1
36645,2147494656,2147494660,1,0,0
36646,2147494660,2147494664,0,-1,0
36648,2147494668,2147494628,1,0,1
36649,2147494668,2147494628,2,1,1
36659,2147494656,2147494660,1,0,0
36660,2147494660,2147494664,0,-1,0
36662,2147494668,2147494628,1,0,1
36663,2147494668,2147494628,2,1,1
36673,2147494656,2147494660,1,0,0
36674,2147494660,2147494664,0,-1,0
36676,2147494668,2147494628,1,0,1
36677,2147494668,2147494628,2,1,1
36687,2147494656,2147494660,1,0,0
36688,2147494660,2147494664,0,-1,0
36690,2147494668,2147494628,1,0,1
36691,2147494668,2147494628,2,1,1
36701,2147494656,2147494660,1,0,0
36702,2147494660,2147494664,0,-1,0
36704,2147494668,2147494628,1,0,1
36705,2147494668,2147494628,2,1,1
36715,2147494656,2147494660,1,0,0
36716,2147494660,2147494664,0,-1,0
36718,2147494668,2147494628,1,0,1
36719,2147494668,2147494628,2,1,1
36729,2147494656,2147494660,1,0,0
36730,2147494660,2147494664,0,-1,0
36732,2147494668,2147494628,1,0,1
36733,2147494668,2147494628,2,1,1
36743,2147494656,2147494660,1,0,0
36744,2147494660,2147494664,0,-1,0
36746,2147494668,2147494628,1,0,1
36747,2147494668,2147494628,2,1,1
36757,2147494656,2147494660,1,0,0
36758,2147494660,2147494664,0,-1,0
36760,2147494668,2147494628,1,0,1
36761,2147494668,2147494628,2,1,1
36771,2147494656,2147494660,1,0,0
36772,2147494660,2147494664,0,-1,0
36774,2147494668,2147494628,1,0,1
36775,2147494668,2147494628,2,1,1
36785,2147494656,2147494660,1,0,0
36786,2147494660,2147494664,0,-1,0
36788,2147494668,2147494628,1,0,1
36789,2147494668,2147494628,2,1,1
36799,2147494656,2147494660,1,0,0
36800,2147494660,2147494664,0,-1,0
36802,2147494668,2147494628,1,0,1
36803,2147494668,2147494628,2,1,1
36813,2147494656,2147494660,1,0,0
36814,2147494660,2147494664,0,-1,0
36816,2147494668,2147494628,1,0,1
36817,2147494668,2147494628,2,1,1
36827,2147494656,2147494660,1,0,0
36828,2147494660,2147494664,0,-1,0
36830,2147494668,2147494628,1,0,1
36831,2147494668,2147494628,2,1,1
36841,2147494656,2147494660,1,0,0
36842,2147494660,2147494664,0,-1,0
36844,2147494668,2147494628,1,0,1
36845,2147494668,2147494628,2,1,1
36855,2147494656,2147494660,1,0,0
36856,2147494660,2147494664,0,-1,0
36858,2147494668,2147494628,1,0,1
36859,2147494668,2147494628,2,1,1
36869,2147494656,2147494660,1,0,0
36870,2147494660,2147494664,0,-1,0
36872,2147494668,2147494628,1,0,1
36873,2147494668,2147494628,2,1,1
36883,2147494656,2147494660,1,0,0
36884,2147494660,2147494664,0,-1,0
36886,2147494668,2147494628,1,0,1
36887,2147494668,2147494628,2,1,1
36897,2147494656,2147494660,1,0,0
36898,2147494660,2147494664,0,-1,0
36900,2147494668,2147494628,1,0,1
36901,2147494668,2147494628,2,1,1
36911,2147494656,2147494660,1,0,0
36912,2147494660,2147494664,0,-1,0
36914,2147494668,2147494628,1,0,1
36915,2147494668,2147494628,2,1,1
36925,2147494656,2147494660,1,0,0
36926,2147494660,2147494664,0,-1,0
36928,2147494668,2147494628,1,0,1
36929,2147494668,2147494628,2,1,1
36939,2147494656,2147494660,1,0,0
36940,2147494660,2147494664,0,-1,0
36942,2147494668,2147494628,1,0,1
36943,2147494668,2147494628,2,1,1
36953,2147494656,2147494660,1,0,0
36954,2147494660,2147494664,0,-1,0
36956,2147494668,2147494628,1,0,1
36957,2147494668,2147494628,2,1,1
36967,2147494656,2147494660,1,0,0
36968,2147494660,2147494664,0,-1,0
36970,2147494668,2147494628,1,0,1
36971,2147494668,2147494628,2,1,1
36981,2147494656,2147494660,1,0,0
36982,2147494660,2147494664,0,-1,0
36984,2147494668,2147494628,1,0,1
36985,2147494668,2147494628,2,1,1
36995,2147494656,2147494660,1,0,0
36996,2147494660,2147494664,0,-1,0
36998,2147494668,2147494628,1,0,1
36999,2147494668,2147494628,2,1,1
37009,2147494656,2147494660,1,0,0
37010,2147494660,2147494664,0,-1,0
37012,2147494668,2147494628,1,0,1
37013,2147494668,2147494628,2,1,1
37023,2147494656,2147494660,1,0,0
37024,2147494660,2147494664,0,-1,0
37026,2147494668,2147494628,1,0,1
37027,2147494668,2147494628,2,1,1
37037,2147494656,2147494660,1,0,0
37038,2147494660,2147494664,0,-1,0
37040,2147494668,2147494628,1,0,1
37041,2147494668,2147494628,2,1,1
37051,2147494656,2147494660,1,0,0
37052,2147494660,2147494664,0,-1,0
37054,2147494668,2147494628,1,0,1
37055,2147494668,2147494628,2,1,1
37065,2147494656,2147494660,1,0,0
37066,2147494660,2147494664,0,-1,0
37068,2147494668,2147494628,1,0,1
37069,2147494668,2147494628,2,1,1
37079,2147494656,2147494660,1,0,0
37080,2147494660,2147494664,0,-1,0
37082,2147494668,2147494628,1,0,1
37083,2147494668,2147494628,2,1,1
37093,2147494656,2147494660,1,0,0
37094,2147494660,2147494664,0,-1,0
37096,2147494668,2147494628,1,0,1
37097,2147494668,2147494628,2,1,1
37107,2147494656,2147494660,1,0,0
37108,2147494660,2147494664,0,-1,0
37110,2147494668,2147494628,1,0,1
37111,2147494668,2147494628,2,1,1
37121,2147494656,2147494660,1,0,0
37122,2147494660,2147494664,0,-1,0
37124,2147494668,2147494628,1,0,1
37125,2147494668,2147494628,2,1,1
37135,2147494656,2147494660,1,0,0
37136,2147494660,2147494664,0,-1,0
37138,2147494668,2147494628,1,0,1
37139,2147494668,2147494628,2,1,1
37149,2147494656,2147494660,1,0,0
37150,2147494660,2147494664,0,-1,0
37152,2147494668,2147494628,1,0,1
37153,2147494668,2147494628,2,1,1
37163,2147494656,2147494660,1,0,0
37164,2147494660,2147494664,0,-1,0
37166,2147494668,2147494628,1,0,1
37167,2147494668,2147494628,2,1,1
37177,2147494656,2147494660,1,0,0
37178,2147494660,2147494664,0,-1,0
37180,2147494668,2147494628,1,0,1
37181,2147494668,2147494628,2,1,1
37191,2147494656,2147494660,1,0,0
37192,2147494660,2147494664,0,-1,0
37194,2147494668,2147494628,1,0,1
37195,2147494668,2147494628,2,1,1
37205,2147494656,2147494660,1,0,0
37206,2147494660,2147494664,0,-1,0
37208,2147494668,2147494628,1,0,1
37209,2147494668,2147494628,2,1,1
37219,2147494656,2147494660,1,0,0
37220,2147494660,2147494664,0,-1,0
37222,2147494668,2147494628,1,0,1
37223,2147494668,2147494628,2,1,1
37233,2147494656,2147494660,1,0,0
37234,2147494660,2147494664,0,-1,0
37236,2147494668,2147494628,1,0,1
37237,2147494668,2147494628,2,1,1
37247,2147494656,2147494660,1,0,0
37248,2147494660,2147494664,0,-1,0
37250,2147494668,2147494628,1,0,1
37251,2147494668,2147494628,2,1,1
37261,2147494656,2147494660,1,0,0
37262,2147494660,2147494664,0,-1,0
37264,2147494668,2147494628,1,0,1
37265,2147494668,2147494628,2,1,1
37275,2147494656,2147494660,1,0,0
37276,2147494660,2147494664,0,-1,0
37278,2147494668,2147494628,1,0,1
37279,2147494668,2147494628,2,1,1
37289,2147494656,2147494660,1,0,0
37290,2147494660,2147494664,0,-1,0
37292,2147494668,2147494628,1,0,1
37293,2147494668,2147494628,2,1,1
37303,2147494656,2147494660,1,0,0
37304,2147494660,2147494664,0,-1,0
37306,2147494668,2147494628,1,0,1
37307,2147494668,2147494628,2,1,1
37317,2147494656,2147494660,1,0,0
37318,2147494660,2147494664,0,-1,0
37320,2147494668,2147494628,1,0,1
37321,2147494668,2147494628,2,1,1
37331,2147494656,2147494660,1,0,0
37332,2147494660,2147494664,0,-1,0
37334,2147494668,2147494628,1,0,1
37335,2147494668,2147494628,2,1,1
37345,2147494656,2147494660,1,0,0
37346,2147494660,2147494664,0,-1,0
37348,2147494668,2147494628,1,0,1
37349,2147494668,2147494628,2,1,1
37359,2147494656,2147494660,1,0,0
37360,2147494660,2147494664,0,-1,0
37362,2147494668,2147494628,1,0,1
37363,2147494668,2147494628,2,1,1
37373,2147494656,2147494660,1,0,0
37374,2147494660,2147494664,0,-1,0
37376,2147494668,2147494628,1,0,1
37377,2147494668,2147494628,2,1,1
37387,2147494656,2147494660,1,0,0
37388,2147494660,2147494664,0,-1,0
37390,2147494668,2147494628,1,0,1
37391,2147494668,2147494628,2,1,1
37401,2147494656,2147494660,1,0,0
37402,2147494660,2147494664,0,-1,0
37404,2147494668,2147494628,1,0,1
37405,2147494668,2147494628,2,1,1
37415,2147494656,2147494660,1,0,0
37416,2147494660,2147494664,0,-1,0
37418,2147494668,2147494628,1,0,1
37419,2147494668,2147494628,2,1,1
37429,2147494656,2147494660,1,0,0
37430,2147494660,2147494664,0,-1,0
37432,2147494668,2147494628,1,0,1
37433,2147494668,2147494628,2,1,1
37443,2147494656,2147494660,1,0,0
37444,2147494660,2147494664,0,-1,0
37446,2147494668,2147494628,1,0,1
37447,2147494668,2147494628,2,1,1
37457,2147494656,2147494660,1,0,0
37458,2147494660,2147494664,0,-1,0
37460,2147494668,2147494628,1,0,1
37461,2147494668,2147494628,2,1,1
37471,2147494656,2147494660,1,0,0
37472,2147494660,2147494664,0,-1,0
37474,2147494668,2147494628,1,0,1
37475,2147494668,2147494628,2,1,1
37485,2147494656,2147494660,1,0,0
37486,2147494660,2147494664,0,-1,0
37488,2147494668,2147494628,1,0,1
37489,2147494668,2147494628,2,1,1
37499,2147494656,2147494660,1,0,0
37500,2147494660,2147494664,0,-1,0
37502,2147494668,2147494628,1,0,1
37503,2147494668,2147494628,2,1,1
37513,2147494656,2147494660,1,0,0
37514,2147494660,2147494664,0,-1,0
37516,2147494668,2147494628,1,0,1
37517,2147494668,2147494628,2,1,1
37527,2147494656,2147494660,1,0,0
37528,2147494660,2147494664,0,-1,0
37530,2147494668,2147494628,1,0,1
37531,2147494668,2147494628,2,1,1
37541,2147494656,2147494660,1,0,0
37542,2147494660,2147494664,0,-1,0
37544,2147494668,2147494628,1,0,1
37545,2147494668,2147494628,2,1,1
37555,2147494656,2147494660,1,0,0
37556,2147494660,2147494664,0,-1,0
37558,2147494668,2147494628,1,0,1
37559,2147494668,2147494628,2,1,1
37569,2147494656,2147494660,1,0,0
37570,2147494660,2147494664,0,-1,0
37572,2147494668,2147494628,1,0,1
37573,2147494668,2147494628,2,1,1
37583,2147494656,2147494660,1,0,0
37584,2147494660,2147494664,0,-1,0
37586,2147494668,2147494628,1,0,1
37587,2147494668,2147494628,2,1,1
37597,2147494656,2147494660,1,0,0
37598,2147494660,2147494664,0,-1,0
37600,2147494668,2147494628,1,0,1
37601,2147494668,2147494628,2,1,1
37611,2147494656,2147494660,1,0,0
37612,2147494660,2147494664,0,-1,0
37614,2147494668,2147494628,1,0,1
37615,2147494668,2147494628,2,1,1
37625,2147494656,2147494660,1,0,0
37626,2147494660,2147494664,0,-1,0
37628,2147494668,2147494628,1,0,1
37629,2147494668,2147494628,2,1,1
37639,2147494656,2147494660,1,0,0
37640,2147494660,2147494664,0,-1,0
37642,2147494668,2147494628,1,0,1
37643,2147494668,2147494628,2,1,1
37653,2147494656,2147494660,1,0,0
37654,2147494660,2147494664,0,-1,0
37656,2147494668,2147494628,1,0,1
37657,2147494668,2147494628,2,1,1
37667,2147494656,2147494660,1,0,0
37668,2147494660,2147494664,0,-1,0
37670,2147494668,2147494628,1,0,1
37671,2147494668,2147494628,2,1,1
37681,2147494656,2147494660,1,0,0
37682,2147494660,2147494664,0,-1,0
37684,2147494668,2147494628,1,0,1
37685,2147494668,2147494628,2,1,1
37695,2147494656,2147494660,1,0,0
37696,2147494660,2147494664,0,-1,0
37698,2147494668,2147494628,1,0,1
37699,2147494668,2147494628,2,1,1
37709,2147494656,2147494660,1,0,0
37710,2147494660,2147494664,0,-1,0
37712,2147494668,2147494628,1,0,1
37713,2147494668,2147494628,2,1,1
37723,2147494656,2147494660,1,0,0
37724,2147494660,2147494664,0,-1,0
37726,2147494668,2147494628,1,0,1
37727,2147494668,2147494628,2,1,1
37737,2147494656,2147494660,1,0,0
37738,2147494660,2147494664,0,-1,0
37740,2147494668,2147494628,1,0,1
37741,2147494668,2147494628,2,1,1
37751,2147494656,2147494660,1,0,0
37752,2147494660,2147494664,0,-1,0
37754,2147494668,2147494628,1,0,1
37755,2147494668,2147494628,2,1,1
37765,2147494656,2147494660,1,0,0
37766,2147494660,2147494664,0,-1,0
37768,2147494668,2147494628,1,0,1
37769,2147494668,2147494628,2,1,1
37779,2147494656,2147494660,1,0,0
37780,2147494660,2147494664,0,-1,0
37782,2147494668,2147494628,1,0,1
37783,2147494668,2147494628,2,1,1
37793,2147494656,2147494660,1,0,0
37794,2147494660,2147494664,0,-1,0
37796,2147494668,2147494628,1,0,1
37797,2147494668,2147494628,2,1,1
37807,2147494656,2147494660,1,0,0
37808,2147494660,2147494664,0,-1,0
37810,2147494668,2147494628,1,0,1
37811,2147494668,2147494628,2,1,1
37821,2147494656,2147494660,1,0,0
37822,2147494660,2147494664,0,-1,0
37824,2147494668,2147494628,1,0,1
37825,2147494668,2147494628,2,1,1
37835,2147494656,2147494660,1,0,0
37836,2147494660,2147494664,0,-1,0
37838,2147494668,2147494628,1,0,1
37839,2147494668,2147494628,2,1,1
37849,2147494656,2147494660,1,0,0
37850,2147494660,2147494664,0,-1,0
37852,2147494668,2147494628,1,0,1
37853,2147494668,2147494628,2,1,1
